Consumption of Alcohol,P_MHD,DAUD,PDD,PAD,PADHD,DMSUD,PBD,ghs,media integrity,military expenditure,HDI,Adjusted net national income per capita,Current health expenditure,Current health expenditure per capita,Out-of-pocket expenditure,Unemployment,School enrollment primary,School enrollment secondary,School enrollment tertiary,LFE,rate-total
,378484.1309,10.156697575910997,156871.353947,93569.4195376,23595.98852089,0.000581263311403504,22495.901254400003,,0.802,0.0076700000000000015,0.835,10145.12599,6.29071617,896.9370728,31.80083847,13.36499977,101.8544083,106.1735077,79.75163269,74.0,2.8612733510000004
5.3,72743.74846,1.4021880429244915,20315.0288118,23741.0948821,6696.85282957,0.0005704917482454427,4194.54032954,,0.155,0.057,0.755,5847.926902,,,,1.050999999,111.44635770000001,99.43728638,17.22944069,70.5,1.426247754
1.84,109248546.1,1.97322739739158,27290176.7447,26657302.8229,3855676.4587300005,0.00026209608853863846,4357303.62925,,0.778,0.0291,0.436,302.8448595,,,,5.4499998089999995,91.14649963,,6.029759884,59.9,1.935450651
8.2,1726121.908,0.2312483832061485,525033.802428,630725.609443,78467.2816494,0.014674047245685322,106359.734217,0.121,0.862,0.0273,0.857,26183.01429,9.51564121,2564.369873,28.25885201,12.713000300000001,98.51425171,106.317627,103.79627990000002,80.3,0.46328835
3.01,165021540.4,2.2323039477898083,42711092.5804,42537984.0321,5556743.21049,0.0008560052191500079,7228831.25903,,0.6970000000000001,0.025,0.618,1246.473132,3.61956549,57.07431793,67.01399994,5.607999802,107.86441040000001,74.1415329,25.43213081,68.1,2.190965856
,10422.71362,0.7464901038580596,2455.12918145,3040.15232385,1011.906943176,0.0023726407132149342,412.447139054,0.16899999999999998,,,0.674,1885.956259,4.16234112,116.76342009999999,13.2121954,2.125,111.8319092,,,70.8,0.848873058
0.1,417107.8443,0.22263529029667364,100522.187271,140013.25198,34775.206639100004,0.008131065706783824,25213.4159915,0.0563,0.633,0.0397,0.792,42349.22719,3.86935997,1453.460449,11.69491577,1.6399999859999999,101.5350876,97.71626282,,80.2,1.583624221
9.36,679988.7649,0.9528112845244864,159606.539495,336813.297061,62299.0394479,0.0021807999335063557,46118.4754236,0.18,0.8420000000000001,0.0139,0.892,20422.01537,8.63299561,2301.891846,13.83843422,3.8570001130000002,100.18019100000001,118.4310608,,79.9,1.891713884
6.03,185332.45,2.196438828476017,48307.7625915,64279.3289574,27204.215066900004,0.0005807609073025024,12591.9885016,,0.6659999999999999,0.007790000000000002,0.787,12346.28952,5.05915737,1013.1823119999999,43.17301941,2.460000038,,,,74.3,1.525734723
0.02,4806824.577,0.6879976738506487,932188.730746,1304793.60786,410791.230065,0.00010535899659612304,181722.469375,,0.55,0.00957,0.491,532.280218,10.96199989,60.18867111,75.97433472,11.31299973,102.4864731,51.65594101,,61.2,0.668095179
6.1,8451435.662,2.5922867571074995,2165600.75985,2262634.63584,624408.948278,0.0002536447984373978,376702.466265,0.13,0.659,0.0118,0.6940000000000001,2110.490359,3.09970689,104.44601440000001,17.65686035,1.2200000290000002,101.81307220000001,74.1841507,44.85783005,75.4,2.2086492559999997
,477796.8928,5.745088667007997,103638.741358,101809.683995,48202.419501,0.00428651569715802,26431.9436543,0.135,0.0226,,,268.7060995,7.021969800000001,132.5186005,61.13518524,9.911999702000001,,,,67.1,1.649464181
3.03,703947.2375,5.510640172915657,150338.753445,183778.847895,78656.2017504,0.0023669289416868395,48116.2090012,0.172,0.617,0.00692,0.5870000000000001,1070.303798,7.86318684,112.4480057,49.86248779,3.575000048,104.69008640000001,58.28580093,,71.9,0.807571261
1.0,106172.9033,0.3933382092007594,29078.8129352,35482.3531223,9906.34504595,0.0003824103211105294,6713.86170341,0.0972,0.162,0.0243,0.8320000000000001,22299.62095,3.0744617,1295.111816,18.55573273,1.5789999959999999,106.06346129999999,101.9828415,17.46136093,76.6,2.596390091
6.33,113662.5841,3.7882587771393736,24678.5245399,27905.0949715,14651.36518989,0.0010762560391014433,4569.41797347,0.126,0.276,0.0169,0.526,1375.179828,,,,21.64999962,101.948761,45.71697998,,59.4,1.5278948069999998
11.76,11747228.67,4.412402600889656,3553836.33469,5218026.454530002,222818.3591367,0.02890261036212789,653435.7251060001,0.179,0.926,0.0122,0.91,28410.07673,10.17961693,3697.921631,14.50706673,10.25,104.2132568,103.0582886,,79.9,1.4646912069999998
0.38,952552.2848,0.25940875573639105,247379.85491,374567.811033,104224.15001779998,0.0008781056663351727,60698.1149474,,0.521,0.0476,0.726,3360.59967,7.882923599999999,305.7170715,21.58314323,12.19999981,76.48641205,74.18640137,41.82672119,78.4,1.100892532
8.32,1728708.503,0.2302803729000401,528043.030695,633131.682571,79406.11495239999,0.013967667763418954,106983.92465,0.121,0.862,0.0322,0.8590000000000001,23873.11214,9.40688515,2809.05957,29.50299454,9.616000175,,,,80.0,0.461402231
3.42,18148.22706,0.6424113007334412,4374.38426181,5109.67324047,1793.875217073,0.0029705756651582965,693.75306985,0.196,,,0.645,..,3.93347454,58.87117767,13.98672581,4.960000038,100.28157809999999,80.42706299,,71.8,2.224906835
,2614362.0330000003,4.077963053193938,611396.570374,593562.030925,285506.65428390005,0.003445466483892956,153455.655837,0.0663,0.0703,0.00835,0.603,639.2010433,5.34027767,30.33938026,60.70346832,10.92500019,99.48242188,,13.42383957,67.3,1.48525017
5.96,24520155.58,4.347739518825226,6374898.41361,9951959.3524,2314623.156399,0.003093361152123337,1884343.73545,0.0548,0.784,0.0165,0.675,4511.52155,,,,10.20800018,165.6453857,,16.08415985,71.0,1.020825743
1.17,1947006.162,2.180818930784153,409417.81531,481868.499836,242730.0044376,0.000299495953620918,80445.5796628,0.156,0.6629999999999999,0.0122,0.456,268.0456615,,,,5.8000001910000005,101.485199,,2.171109915,58.9,0.7209146590000001
0.3,86386.80295,1.6596107313802555,24784.9988811,30519.4127751,4366.92725908,0.0007174643358158982,4918.62054862,,,,0.591,1880.50153,3.53425479,85.97568512,20.50640488,2.049999952,111.90103149999999,71.69738007,9.509610176,72.5,1.127329095
8.34,5840629.949,1.9328091377091363,1417135.9052799996,2401192.35146,614928.856367,0.0010335447766952703,297722.908491,0.147,0.736,0.008870000000000001,0.81,6148.001944,9.45599556,785.6702271,26.18709564,8.645000458,117.905983,96.61971283,70.20645905,75.6,1.54139066
10.43,1589118.365,0.2421030434232567,455375.853444,613182.69432,88096.98495639997,0.0022508892383193307,104446.672169,,0.802,0.0358,0.7659999999999999,10064.83057,,,,8.862999916,90.26921844,90.37763214,38.38496017,78.1,0.480457356
1.5,2239883.944,5.476056105488335,653314.346349,585982.741111,113910.4464261,0.00012416878840342172,101100.775107,0.0703,0.6679999999999999,0.0464,0.669,706.1038161,,,,9.170000076,106.993927,,,71.2,6.0834313820000006
,36015.52687,1.7819003603756771,7463.55363483,12283.8650627,5111.339601510002,0.0014718607664933533,2409.23358369,0.124,,,0.774,9860.089068,5.86123419,665.9202881,36.52173615,10.31999969,96.76538849,104.3339233,,75.3,0.570268863
1.45,8010503.325,0.5915893794238913,2068960.49929,2133196.47236,1228322.350898,0.0010349127956537016,477052.159375,,0.611,0.0405,0.599,2377.379516,,,,8.576999664,99.98242950000001,59.61661911,20.09869003,69.9,0.598092395
5.46,361237.9453,0.5607559281993431,81557.23241819999,90864.8440866,32503.04400157,0.010701352817541995,25554.462014400004,0.116,0.71,0.0,0.7509999999999999,4230.136977,6.92857409,427.22872930000005,28.10987854,3.4590001110000004,108.53408049999999,67.95613098,43.25215912,78.2,1.379677564
1.9,19957.51374,0.5904300600210161,4848.13749605,5673.46010483,1882.0914142210002,0.0035645664727014647,773.305636632,,,,0.696,3342.068145,6.17122936,257.5019836,11.06363583,8.795999527000001,,,,72.6,1.607711654
7.6,5563829.45,2.137395673682714,1339869.72815,2274824.93807,595205.255078,0.001232867914809458,281073.385248,0.14300000000000002,0.7290000000000001,0.00847,0.777,2748.637565,7.61078882,392.58874510000004,33.06813049,11.50599957,115.29914860000001,92.76067352,63.96667099,75.3,1.510372465
3.86,1370136.279,2.467777767541933,258608.145925,311091.469796,157010.7072001,0.0002254884008476645,50303.48827169999,,0.6609999999999999,0.0212,0.429,175.3578145,6.88927555,20.53392982,29.92245293,1.5720000269999999,134.29948430000002,39.41125870000001,4.546249866,60.5,0.826022392
13.45,9129345.211,4.293027856756298,2676132.22236,3915791.25924,487710.62471199996,0.018332042641064063,569222.17471,0.162,0.871,0.021,0.848,19356.81284,10.08283329,3006.305908,7.37661886,8.305999756,99.97544861,102.77210240000001,52.31697845,79.6,2.411818921
5.69,1985207.311,2.6259462191152783,439708.719415,455234.248143,278096.9500925,0.00021036382516927555,89103.59842360002,,0.63,0.0132,0.39399999999999996,..,5.17797041,34.89026642,32.38356781,5.600999832,84.09261322,25.93309021,4.558869839,59.2,0.691571952
4.25,426930.2834,1.9672625123536385,100182.887806,109320.217827,41177.6611267,0.0009841149860938504,31763.2161131,0.214,0.799,0.0,0.7140000000000001,3266.325767,6.49965191,256.3935852,31.63286781,5.9149999620000004,109.81272129999999,66.85674286,,78.0,1.824268653
8.79,7162863.248,0.6821690972659417,1796145.17379,2418370.6206400003,557640.579491,0.005793384718281868,463558.445762,0.152,0.908,0.0139,0.865,29476.15661,9.1185751,2789.533936,20.29104424,19.86000061,103.9755783,119.1159515,75.91094971,82.0,0.984301807
11.31,11641386.32,4.297936902957102,3531701.74087,5197131.15409,214308.37193179998,0.030085089595743762,644388.122327,,0.929,0.0126,0.927,34848.99668,10.84700775,4762.847656,14.17806149,5.379000187000001,101.6141968,102.16761020000001,,80.7,1.317694801
7.2,6414813.846,3.0355319462545785,1616555.70608,1907523.02758,722731.786602,0.004479323225570807,294187.120554,0.103,0.813,0.0136,0.618,2063.178061,6.81141186,329.2386475,12.86045265,29.57600021,106.4466324,85.96942902,,52.3,1.4566713830000002
,41118.92355,0.2786935093060734,12796.1054222,13635.8636098,2789.799423199,0.00011553055482407382,2569.95996426,,,,0.713,6649.613537,10.19969177,946.8111572,18.97980499,6.1199998860000004,99.42769623,,,81.3,1.299746032
4.25,480340.2171,1.8637373688996013,115776.550279,121644.047244,42607.3630339,0.0003669896752784644,35660.1357145,0.246,0.8270000000000001,0.0,0.742,4160.293533,7.03324175,427.0420227,30.91247177,4.489999771,113.6890335,89.83688354,,80.2,1.9679515140000001
0.74,2861255.325,3.6577232766293055,566873.400777,658986.585496,330055.2341530001,0.0002507624609100212,103837.187147,0.105,0.539,0.00728,0.381,357.2052359,4.70943069,24.30082130000001,10.279485699999999,2.9159998889999996,112.05193329999999,20.57022095,3.586250067,51.3,0.709622622
1.64,8538870.535,0.6219530864589848,2212435.34108,2253403.56157,1262359.864298,0.0011653512260019635,505904.107278,0.108,0.603,0.041,0.624,2407.26955,,,,6.84100008,99.537323,61.95838165,23.98666,71.7,0.6182098
0.06,25415981.46,0.30223741288480105,5544244.83664,7313451.54122,1448753.2983290001,0.00016684645608035668,1223271.24124,0.0649,0.7020000000000001,0.007120000000000001,0.644,882.6459807,2.87617064,58.18482971,48.64442825,8.06000042,109.3057709,70.54091644,17.794929500000006,69.0,0.521029548
,662160.0606,3.4657691666173003,131239.954111,149863.821481,77305.8728499,0.002642902007065114,38401.3128248,0.0561,0.428,0.0112,0.5710000000000001,..,4.70218658,11.17181587,73.30263519,13.92500019,99.01869202,79.79940796,18.68930054,68.9,0.693191318
0.6,1309446.116,1.2898057539040593,227670.432529,281421.414277,172253.7512402,0.00018225361638420865,55713.5694275,0.119,0.722,0.013,0.321,297.6893744,4.51965237,13.89508247,67.79123688,6.09499979,62.52825165,,2.0775299069999997,54.0,0.267385392
2.78,1763187.4219999998,2.745816189587182,362804.323147,468034.23754700006,238111.65270690003,0.000860094858338379,75145.968027,,0.565,0.0136,0.5589999999999999,1139.56274,4.69091034,88.12820435,11.41708279,8.618000031000001,102.7136688,,,60.0,0.796846983
,483454.2832,1.2766961040416316,127163.58574,106646.259224,33326.40960624,0.004917717252825252,29342.8150497,0.0687,0.627,0.039,0.732,2987.177118,9.54538918,271.0166626,72.72727203,20.20299911,103.3403473,,32.58370972,72.8,0.6038235989999999
5.99,181893.3157,2.442797069906543,46562.0303007,63064.2209965,28058.82615999,0.0006378799640562673,12553.063942899998,0.08800000000000001,0.769,0.00493,0.784,9586.989464,3.65757036,784.5031738,46.72016144,2.3959999080000003,106.3805618,,,72.4,1.813528595
,2044818.563,2.7627658234505685,432908.347171,489855.289156,297293.1068377,0.0003530334847975964,99189.8128917,0.0526,0.583,0.0152,0.41700000000000004,593.8131591,5.15417147,47.48029327,55.94245911,5.357999802,,,,53.7,0.699276947
3.81,174217.3931,1.3036277526267557,42287.2912383,58893.5201852,29787.3946013,0.0012302220702814462,11611.5680485,0.064,0.741,,0.7170000000000001,3378.490594,,,,3.7209999560000004,102.56098940000001,,6.2019801139999995,69.8,1.76206493
0.55,1512396.644,1.2461592283346234,266836.105022,336729.248018,208669.6667259,0.00018587930780057635,66165.0915787,0.116,0.735,0.0139,0.3720000000000001,378.8263286,5.45656061,28.51480293,56.73602295,10.72900009,76.76000977,27.7074604,,57.2,0.300105892
0.23,84628.6246,1.6639212301908293,23756.8925786,29348.2732432,4239.2506659,0.0006814791212287904,4725.72281582,,,,0.581,1561.072813,3.26995778,79.55759429999998,16.34392738,3.2300000189999998,110.87698359999999,67.24878693,8.919469832999999,72.1,1.0991091640000001
7.4,4225001.766,2.09379046752248,1209584.5664,1588394.81132,320875.7434556,0.011545245630261977,206178.766763,0.134,0.8,0.014,0.863,16021.12294,,,,9.619999886,102.8130798,105.47692109999998,89.21376801,78.2,2.04770144
7.02,26389951.37,4.569986229467589,6947107.51688,10930149.6986,2392789.210689,0.0030245462244504304,1988637.51861,0.05,0.794,0.019,0.698,3154.522704,8.70437145,246.9470062,36.40619659,9.37100029,146.8277893,109.9942169,20.69566917,72.1,1.055684483
,3993135.65,2.3458061341147016,852128.952691,997457.496606,494632.064424,0.00033391323976178977,163545.351831,0.102,0.598,0.016,0.382,193.6842519,,,,3.200000048,66.57878876,,0.557089984,52.8,0.4421583220000001
,483532.0975,6.317687935094104,105624.768508,103286.32966,48349.801001499996,0.004244691849517786,26973.3086557,0.14,0.0256,,,332.05383,8.51216888,208.8675232,63.69928741,9.048000336,,,,66.9,1.658265643
,8099565.124,0.72692276128653,2583957.95208,2549130.40607,464905.433692,0.006853417462313934,618936.956819,,0.8370000000000001,0.0368,0.787,14048.12871,,,,8.552000046,105.4804916,87.55686951,29.18214989,76.0,0.955620568
1.57,644167.8583,0.3021920477679999,209215.496966,349526.404105,113915.53067970002,0.0012091183775736747,57192.7200507,0.101,0.6629999999999999,0.04,0.742,3785.134167,7.78850412,477.757019,44.85952377,7.4380002020000004,,,,76.7,1.122757542
,9638952.211,0.9580790312621764,2781776.02567,1976264.84713,538510.051433,0.0001995876042177551,544971.664532,,0.213,,0.685,1692.716499,5.65919352,124.05941010000001,44.57281876,2.082999945,111.2049179,,28.54496956,74.4,1.238738444
9.32,675421.7141,0.9707845527285816,157860.8876,334088.200056,61752.90215190001,0.002756168872131339,45399.1641465,0.171,0.8420000000000001,0.0128,0.889,17817.96433,8.27334881,2295.177979,14.07014275,3.8069999219999997,99.71794891,120.24765009999999,,79.7,1.9254205659999999
,39220805.43,2.34660791171194,12220775.9223,16869894.8936,2779632.27887,0.009177926908337256,1671732.54911,0.16399999999999998,0.794,0.0386,0.878,21893.66676,,,,5.650000095,104.1064072,96.67398834,79.16597748,75.9,1.54279886
12.2,502259.5636,1.0073578457241743,141676.763756,195723.809452,37133.68371627,0.0018310443670646445,27037.0196292,,0.857,0.0125,0.767,9048.151286,,,,15.77499962,100.7301865,98.18302155,28.33597946,75.1,1.2417487059999999
0.85,2901309.831,1.9541723246215088,604661.1240739999,721976.254145,361725.85605,0.00033118625271191517,121517.266576,,0.693,0.00678,0.509,452.5283381,4.22997093,19.53066635,33.72587204,0.93599999,143.894455,,4.293729782,62.4,0.797454016
7.41,1299262.498,3.725483833568306,427673.586608,440560.560733,65964.18548700001,0.02400084203859445,89602.3128782,,0.918,0.0257,0.816,20825.99339,,,,,99.51596069,89.66548157,30.67786026,77.7,1.990839034
0.82,51639.71559,1.0221282349429002,12374.3943979,14288.5566179,5098.07474173,0.0011588065155901882,1837.89818162,0.201,,,0.517,736.674453,8.57335758,89.9045105,2.24695349,1.8470000030000002,107.25634769999999,35.69776917,,61.0,2.203445859
4.93,205868.8887,2.616326495647131,48362.9893596,50556.2845571,25073.13414748,0.0007028532885005164,8848.96016861,0.0636,0.642,0.032,0.575,2729.968012,,,,21.20999908,111.73178859999999,,,57.9,1.09640992
4.92,31094.66753,3.1505659691577867,5822.34902798,10339.9607016,6219.6771689,0.0005406505936678801,2005.30896494,0.0739,,0.0084,0.655,2665.444378,4.65947151,165.5991364,33.08943939,10.03999996,107.2670212,,16.50700951,71.3,1.313639342
6.26,139850.1533,3.7155560994017853,31035.0393894,33326.3756972,16656.26859083,0.001968390982965618,5614.38972918,0.122,0.284,0.0181,0.47200000000000003,2341.428543,7.82560015,248.58961490000002,12.40433788,27.88400078,117.6380768,57.21772003,4.879179955,43.9,1.260700601
,529833.4099,3.659167472775507,117719.994004,112218.91487,47959.220137300006,0.0033988570610713853,30343.313372099994,,0.00685,,0.68,2801.716483,4.89650869,276.6504211,68.97085571,4.001999855,,,,69.8,1.4411753040000002
0.0,4655381.906,0.6938717012229997,906133.433945,1269036.2892200002,401520.17149499996,0.0001018257140969255,176462.06696099997,,0.597,0.00995,0.49,553.5421738,10.10534763,58.90652847,78.3822937,11.38700008,103.534523,51.66994858,,61.2,0.666677771
5.91,187497.3281,2.1741103122460537,49141.523839,65013.3860226,26937.51497005,0.0005680273775700345,12606.862104,,0.67,0.00993,0.7959999999999999,14977.70963,7.00930595,1106.508545,42.91864395,2.9719998839999997,,,,74.3,1.401847001
12.88,63978.71125,3.544451915594904,17929.091157,22909.6633199,3490.1362576559995,0.05088105898470115,4150.25944289,0.17,,0.0065,0.8690000000000001,37685.24075,6.73847198,3600.867432,13.861738199999998,2.6210000509999998,100.3160172,96.2585907,11.85146999,78.4,1.7783923330000002
13.05,9276109.078,4.184209241663574,2696708.6745,3985058.17825,489915.646137,0.01885702751771217,578166.136634,0.165,0.872,0.0198,0.865,28831.61853,10.39308834,3814.2763670000004,9.350601199999998,8.447999954,104.2788467,106.92752079999998,53.87541962,80.7,2.365708878
10.8,965374.2143,1.2919710686795447,262231.539889,305049.707212,63255.4150289,0.002342487568211436,53964.99058480001,0.117,0.7290000000000001,0.028,0.7290000000000001,1366.346846,7.0809865000000025,148.1479187,39.79439545,18.10899925,103.39814,95.29589081,40.88225174,72.2,1.332452125
0.31,1533983.931,1.5465076346532864,304108.059017,334300.88095,198535.8640195,0.00031139416902154795,69786.2563568,,0.706,0.0129,0.479,1165.52186,4.19347048,57.52281189,50.79879761,10.35999966,86.98812866,41.41707993,9.972590446,66.3,1.072096885
,771595.0116,3.3094896054206817,159170.55610699998,178993.187856,86639.00614560001,0.00266422293902249,47553.8044207,0.0611,0.374,0.00953,0.63,851.3945387,5.73543406,42.9864502,70.43351746,11.60900021,101.4984665,84.73415375,22.899839399999998,69.8,0.892986341
0.59,3666023.014,1.5582029095309835,988034.830015,1263416.55795,115383.76482699999,0.00038552784456313247,171779.875482,,0.306,0.0141,0.8009999999999999,8430.819453,3.68835807,362.1148682,34.41049576,3.4400000569999998,104.9991837,84.70847321,46.76210022,74.7,1.372022784
4.17,300578.6661,2.442263447973422,63980.69863130001,74211.9826628,34289.267318599996,0.0014090099739618273,13146.5815229,,0.701,0.044,0.637,4748.99532,9.70993042,488.69061280000005,7.32980061,20.88199997,,,20.59754944,65.5,1.3128957079999999
1.27,483344.0138,1.9892809620343417,94596.0375819,101367.37085,63523.2955155,0.00025283944716305234,19913.2950602,,0.395,0.0403,0.391,353.190447,,,,4.40199995,,,2.473370075,57.6,0.583717865
0.61,664753.116,1.363687874079666,162165.574252,186993.313475,67172.2342293,0.0011407396290949632,23429.25692420001,0.0734,0.679,0.00377,0.473,380.2957992,2.42600322,30.49430084,8.10734177,2.236000061,54.09698868,,,55.6,2.2233750580000002
0.15,523524.5943,0.3970515574299573,119236.700937,177596.426803,54399.1756234,0.0010535833498163897,28203.1374389,,0.488,0.0698,0.659,935.9646877,,,,19.70000076,97.36239624,78.10224152,20.06347084,71.4,1.0724861140000002
,422307.3653,13.734475623587668,169319.920342,103044.566744,28727.34100771,0.000409628718985389,24750.9638975,0.119,0.8109999999999999,0.0116,0.81,4635.757275,5.64197302,438.93267819999994,32.77876663,8.324999809,102.84455870000001,104.4972382,79.72981262,71.4,3.510444114
1.53,207644.5209,0.6799739795895622,60577.7930581,70324.9427915,17281.78543713,0.00033319102509554293,13252.449007,,0.35100000000000003,0.0463,0.8340000000000001,20612.51663,4.97506618,1128.759155,25.84038734,1.129999995,101.2005081,102.1602402,43.27574921,79.3,2.41811134
2.25,95699.26458,0.22298768524759224,25905.0390719,27436.8085005,7977.887457499999,0.0042352369539407865,3869.94468031,0.094,,0.0161,0.6940000000000001,3736.864603,3.4166410000000003,135.1828156,22.37072372,4.320000172,,,,67.4,1.268585163
2.38,1296189.759,15.027780216051536,320193.581496,307928.04610100004,133724.78547220002,0.0009492290848518912,78007.4587253,0.153,0.677,0.00479,0.5670000000000001,1534.749612,6.528557299999999,122.2627335,60.03531647,2.9709999560000004,108.68225859999998,39.48091125,,69.7,1.804134265
0.01,756432.2738,0.6770657006989738,161611.79941500002,236252.22625700003,65260.419417,0.0012497880668913865,37649.9276215,0.06,0.0718,0.0315,0.728,..,,,,19.0340004,,,48.40504837,73.2,1.500504096
,1090388.33,3.161532730527429,286551.076756,328316.838627,75862.160011,0.001715197753424851,67476.369466,0.138,0.713,0.0225,0.754,..,9.37649155,547.1903687000001,34.71287537,18.05999947,101.062149,89.50074005,47.99300003,73.7,1.6829311980000001
0.02,3588148.064,0.8118890831525832,656546.738212,921293.636581,299451.2536315,8.345511724132312e-05,122141.285619,0.0148,0.57,0.0257,0.431,..,9.90467453,31.27183914,78.16999054,11.04599953,98.93350983,28.49333954,,58.0,0.5624327410000001
8.98,711870.3785,1.0346617845406767,163483.685972,341136.558071,62772.37161930001,0.00992694042043272,48872.93173680001,,0.789,0.0118,0.91,32199.83877,9.4200058,4143.788086,12.85042477,5.751999855,97.62129974,115.3846436,77.98130035,81.3,1.6716788569999999
2.32,1278575.465,3.637725219578225,259799.970216,430033.626523,241112.312505,0.0002360602595687417,78309.75308550001,0.0451,0.665,,0.467,641.343208,8.14559841,54.9171524,33.30967331,15.37899971,,,,32.5,0.23406275
,913736.4658,3.525120542593412,206778.64802,221081.536266,92512.58841930001,0.003447483598085763,60469.1551245,0.0515,0.264,0.023,0.6809999999999999,651.5630829,2.26107669,35.07611465,58.51049423,7.3000001910000005,95.52696991,,,67.5,0.589000379
9.25,749507.8953,9.537363203076337,287827.20243,186939.870126,59986.03168869999,0.016665580929957274,52479.8439568,0.115,0.883,0.0115,0.867,20019.97653,7.62769508,2054.262939,20.74457169,10.42300034,100.39057159999999,128.7950745,84.83998108,78.5,2.393367639
2.05,960600.9884,27.47487787521041,203917.600785,205279.342932,90767.1248075,0.0009666528808313352,51810.5093214,,0.564,0.0127,0.495,938.7210075,,,,2.7290000919999997,81.80330658,23.53809929,7.771530151,63.0,1.16105247
7.69,14774284.82,0.3688344786197035,4227847.44922,4314446.20307,578655.7847930001,0.04905629012460284,904337.369038,0.17600000000000002,0.789,0.00942,0.8690000000000001,25448.919,7.65719414,2875.933594,16.58894539,4.6999998089999995,,,,82.3,3.1806290689999996
1.63,5678970.953,2.2727800093867843,1219218.5178,1552726.93307,757266.0762029998,0.0011965920268336616,263649.057358,,0.688,0.0132,0.568,1081.835433,5.14090538,72.51428223,24.99973106,2.7569999689999998,103.2053375,,11.42673016,65.3,1.030354477
6.12,8490639.658,2.536705854619288,2206163.18981,2295130.2932,623103.2540440001,0.00026118675388131355,382211.180975,0.131,0.654,0.0143,0.71,2271.20708,3.19277501,126.849556,14.81379414,1.179999948,101.3794937,79.34353638,49.03480148,75.9,2.1765045080000003
8.4,4741389.588,2.2482854369281355,1327585.9622,1697465.56245,336385.5567433,0.013941358604204965,237144.65462600003,0.181,0.818,0.0138,0.893,36480.6108,10.70911217,4357.2338869999985,14.91024971,8.343999862999999,99.00879669,102.7344437,63.06576920000001,81.1,1.821547115
4.66,67535.73844,3.2227630361263766,18505.2284133,21991.2348224,11356.74635542,0.0007375401931109131,4255.97156865,0.116,,,0.6709999999999999,1785.297425,5.84803867,221.2223663,20.6982193,9.489999771,,,,69.6,3.67897903
2.73,1446694.925,2.8668621484877743,276650.093954,358372.583897,186208.1826401,0.0006689183799064549,57170.2128328,0.16399999999999998,0.608,0.0161,0.486,410.8779884,5.87367344,61.57552338,32.56932068,12.85299969,113.3967285,,,50.2,0.512930561
0.03,12877144.02,0.8536292529596262,2838715.38175,3567946.56761,602267.8804319999,0.00032332497654722334,522879.771965,,0.529,0.067,0.415,353.2142566,,,,0.592999995,,28.32821083,2.137379885,61.4,0.383054656
0.88,3072201.46,1.959331935995536,646367.8937819999,769491.8827,382996.743439,0.0003502368762126415,129691.621736,,0.7120000000000001,0.00605,0.514,448.752775,5.72116804,22.90582275,24.3792057,1.7849999669999999,147.3141937,38.51202011,4.806190013999999,63.0,0.83190481
4.14,9286924.385,1.6252497052878268,2031090.50969,2690604.8798,600017.8293529999,0.00012233875295476564,438268.718913,0.0709,0.7509999999999999,0.0135,0.6629999999999999,1213.557747,3.91954136,65.47948456,55.96742629999999,3.434000015,104.22419740000001,81.2244873,,69.2,0.705294155
0.9,73615.55992999999,0.91372430298637,19122.795673900004,23532.1775393,6878.50804323,0.000805651421376675,4365.46773437,0.0502,0.141,,0.8009999999999999,10623.27507,,,,2.453999996,95.42202759,91.86422729,24.07999992,72.4,2.8890297289999998
2.79,490124.4182,8.784398354313732,104006.270638,118474.027767,52853.97896830001,0.0012838791435587403,32150.8705746,0.15,0.6940000000000001,0.00735,0.551,748.5316333,,,,7.480999947000001,97.64762115,46.40645981,,73.8,2.089399049
3.98,686012.7781,1.7287777871888086,157563.196291,159275.205498,94755.357452,0.0002560442023541417,31907.2562171,0.0635,0.608,0.0108,0.386,321.3060845,11.0984726,43.41863632,69.90135193,3.970000029,,,,54.6,0.461409295
0.2,3124761.483,1.0410107015260233,790939.1349310002,919545.969841,137520.12665170006,0.00019914062341238649,138212.76181700002,0.113,0.688,0.0155,0.49,298.6127926,4.18959427,17.40269661,60.96153259,1.383000016,127.29527279999999,44.99971008,10.13185024,68.5,1.203648391
2.03,222412.899,3.030075621162172,74027.4436858,56927.6202466,28341.96517849,0.0004752968322483863,9461.90898288,,0.341,0.0289,0.48700000000000004,452.0939101,,,,37.42499924,100.7549362,22.50394058,1.267359972,60.1,1.7089116219999998
3.52,18845.29773,0.6120648905406341,4580.71044084,5365.12637078,1826.60156949,0.0032022276833750664,730.37288603,0.17,,,0.6729999999999999,1891.171174,5.01838207,138.65979,12.81250763,5.144000053,108.60945890000002,83.7338562,,72.4,1.9125740000000002
0.28,76190.45547,1.6690066658053255,19453.4436366,23891.1979067,3606.85850932,0.0005299829650295731,3793.79080461,0.125,,,0.524,947.156333,4.29145336,55.31650925,14.79103279,3.1300001139999996,94.55560303,47.40182877,5.3033499719999995,69.8,0.954430291
4.91,235397.6116,2.109002747320252,59380.55410650001,59490.416966,28339.987370539995,0.0012945561431414706,10633.857571200002,0.173,0.654,0.0351,0.589,2414.224772,5.79530239,293.9718933000001,8.88363075,21.76600075,110.88687900000001,83.52474976,10.21485043,51.6,0.7461555590000001
